run_id,ticker,outcome,days_to_resolve,result_pct
20260514,ALB,EXPIRED,5,-10.74
20260514,BG,EXPIRED,5,-2.8
20260514,CCJ,EXPIRED,5,-5.07
20260514,CIG,EXPIRED,5,-2.51
20260514,DOV,EXPIRED,5,-3.45
20260514,EA,WON,1,0.1
20260514,ENTG,EXPIRED,5,-6.8
20260514,FORM,EXPIRED,5,-0.09
20260514,MCHP,EXPIRED,5,-5.86
20260514,MFC,EXPIRED,5,3.43
20260514,POR,WON,3,0.37
20260514,RTO,EXPIRED,5,-2.17
20260514,SAN,WON,4,1.6
20260514,SQM,EXPIRED,5,-8.39
20260514,USAR,EXPIRED,5,-0.53
20260514,WEC,WON,4,1.07
20260514,ZM,EXPIRED,5,-2.65
20260514,ZTO,EXPIRED,5,-3.34
20260523,ALKS,WON,1,0.49
20260523,AMX,LOST,4,-5.7
20260523,CE,WON,3,2.33
20260523,DE,EXPIRED,5,2.24
20260523,GLNG,EXPIRED,5,-3.38
20260523,GOOG,WON,1,1.52
20260523,GOOGL,WON,1,1.53
20260523,IBKR,WON,1,2.9
20260523,IBRX,WON,1,7.34
20260523,LBRT,EXPIRED,5,-8.02
20260523,LTH,WON,1,2.34
20260523,LYB,EXPIRED,5,-3.7
20260523,NE,LOST,2,-8.17
20260523,PRM,WON,2,4.95
20260523,SBUX,LOST,5,-6.11
20260523,TAK,LOST,5,-4.25
20260523,TSN,WON,2,1.74
20260523,TTE,LOST,2,-4.83
20260523,VNOM,EXPIRED,5,-2.73
20260523,WMT,EXPIRED,5,-4.71
20260526,AMX,LOST,2,-5.39
20260526,AR,WON,3,4.22
20260526,BGC,EXPIRED,5,-5.84
20260526,BP,EXPIRED,5,2.42
20260526,CE,WON,1,1.07
20260526,CF,EXPIRED,5,-2.15
20260526,CGON,EXPIRED,5,-12.07
20260526,CHRD,EXPIRED,5,2.0
20260526,CNQ,EXPIRED,5,0.76
20260526,COP,EXPIRED,5,2.13
20260526,COST,LOST,3,-6.05
20260526,CVE,EXPIRED,5,1.37
20260526,CVS,WON,1,2.45
20260526,CVX,WON,5,3.49
20260526,DE,WON,2,2.36
20260526,DOW,EXPIRED,5,0.34
20260526,DVN,EXPIRED,5,1.58
20260526,EPD,EXPIRED,5,-1.07
20260526,ET,EXPIRED,5,-0.26
20260526,FANG,WON,4,3.41
20260526,GLNG,EXPIRED,5,-0.27
20260526,HAL,EXPIRED,5,-0.12
20260526,LNG,WON,5,3.04
20260526,LYB,EXPIRED,5,-2.48
20260526,MGY,EXPIRED,5,-0.67
20260526,MTDR,EXPIRED,5,5.13
20260526,MUR,WON,5,5.02
20260526,NE,LOST,2,-8.76
20260526,NTR,EXPIRED,5,-2.5
20260526,OVV,WON,5,4.3
20260526,OXY,WON,3,2.56
20260526,PBR-A,EXPIRED,5,-5.8
20260526,PM,EXPIRED,5,-3.88
20260526,PR,EXPIRED,5,1.93
20260526,RIG,EXPIRED,5,-4.63
20260526,RRC,EXPIRED,5,-0.84
20260526,SBUX,EXPIRED,5,-5.45
20260526,SGHC,EXPIRED,5,-1.98
20260526,SU,EXPIRED,5,-0.69
20260526,TTE,EXPIRED,5,-0.51
20260526,VAL,EXPIRED,5,-4.43
20260526,VNOM,EXPIRED,5,2.83
20260526,WDS,WON,4,3.82
20260526,WMT,EXPIRED,5,-1.42
20260526,XOM,EXPIRED,5,1.82
20260530,AAOI,WON,1,9.38
20260530,ADC,LOST,4,-3.59
20260530,AEE,EXPIRED,5,0.5
20260530,AEP,WON,3,2.08
20260530,AFL,WON,3,2.22
20260530,AHR,EXPIRED,5,-3.35
20260530,ALL,WON,2,2.06
20260530,AM,EXPIRED,5,1.61
20260530,AMX,EXPIRED,5,-3.29
20260530,APA,WON,1,2.06
20260530,APD,WON,5,2.44
20260530,AROC,EXPIRED,5,2.12
20260530,AXTI,WON,2,19.24
20260530,BAYRY,LOST,2,-6.16
20260530,BGC,WON,5,2.2
20260530,BTI,LOST,4,-6.57
20260530,BWXT,EXPIRED,5,-5.07
20260530,CAH,WON,4,1.38
20260530,CB,WON,5,2.77
20260530,CF,WON,3,4.33
20260530,CHRD,WON,1,3.33
20260530,CIG,EXPIRED,5,-4.81
20260530,CM,EXPIRED,5,-0.57
20260530,CMBT,EXPIRED,5,-4.46
20260530,CMS,LOST,4,-3.9
20260530,CNQ,WON,1,2.42
20260530,COHR,WON,2,3.88
20260530,COP,WON,1,1.97
20260530,COST,EXPIRED,5,1.46
20260530,CVE,WON,2,3.55
20260530,DOC,WON,5,2.66
20260530,DUK,WON,5,1.44
20260530,ENB,WON,2,2.85
20260530,EOG,WON,1,1.92
20260530,EPD,WON,3,3.45
20260530,EQNR,WON,1,3.14
20260530,ES,WON,3,1.57
20260530,ETR,WON,3,1.71
20260530,EVRG,WON,5,1.68
20260530,GEV,EXPIRED,5,-3.63
20260530,GGB,WON,2,3.56
20260530,GLPI,LOST,3,-3.45
20260530,GSK,WON,4,1.4
20260530,HAL,WON,3,3.14
20260530,HAS,EXPIRED,5,-2.31
20260530,HESM,WON,3,3.71
20260530,HR,EXPIRED,5,-1.36
20260530,IEP,WON,2,0.94
20260530,INTC,EXPIRED,5,-13.52
20260530,JNJ,WON,5,2.13
20260530,KGS,EXPIRED,5,-2.6
20260530,KMI,EXPIRED,5,1.93
20260530,LIN,WON,3,2.08
20260530,LITE,WON,1,4.7
20260530,LNT,WON,5,1.98
20260530,MO,WON,5,3.46
20260530,MPLX,WON,3,2.03
20260530,MUFG,WON,2,1.82
20260530,NE,EXPIRED,5,-2.3
20260530,NEE,EXPIRED,5,-1.34
20260530,NGG,EXPIRED,5,0.4
20260530,NI,EXPIRED,5,0.84
20260530,NNN,WON,4,0.76
20260530,OGE,LOST,1,-3.79
20260530,OHI,LOST,3,-4.62
20260530,OKE,WON,4,5.71
20260530,OUT,EXPIRED,5,-3.23
20260530,PAA,WON,3,3.34
20260530,PBA,WON,2,2.77
20260530,PBR,EXPIRED,5,-5.43
20260530,PBR-A,EXPIRED,5,-5.49
20260530,PLD,LOST,2,-3.89
20260530,PM,EXPIRED,5,-0.31
20260530,PNW,WON,5,2.1
20260530,PR,WON,1,1.87
20260530,PSO,WON,1,1.69
20260530,REG,EXPIRED,5,-0.46
20260530,RTO,EXPIRED,5,-1.36
20260530,SBRA,LOST,2,-4.47
20260530,SBS,EXPIRED,5,-3.08
20260530,SBUX,EXPIRED,5,-3.9
20260530,SGHC,WON,1,3.69
20260530,SLB,WON,2,3.19
20260530,SMFG,WON,2,2.23
20260530,SO,WON,5,1.46
20260530,SU,WON,2,3.45
20260530,TGTX,WON,3,2.56
20260530,TRGP,WON,3,4.09
20260530,TRP,WON,4,2.94
20260530,TRV,WON,5,2.6
20260530,TSEM,WON,2,8.18
20260530,TSN,LOST,3,-7.29
20260530,TXNM,WON,2,0.32
20260530,UGP,EXPIRED,5,-6.76
20260530,VTR,LOST,2,-5.66
20260530,WELL,EXPIRED,5,0.78
20260530,WES,WON,4,3.9
20260530,WFRD,EXPIRED,5,-6.24
20260530,WMB,EXPIRED,5,0.06
20260530,WMT,WON,4,2.3
20260530,XOM,WON,1,2.55
20260530,ZTO,WON,1,1.76
20260602,AMGN,WON,1,1.55
20260602,AMZN,LOST,5,-6.63
20260602,ARWR,EXPIRED,5,-0.13
20260602,BGC,WON,1,1.06
20260602,BIIB,WON,1,2.78
20260602,BMY,WON,2,3.2
20260602,BTI,EXPIRED,5,-0.3
20260602,CAH,WON,1,1.24
20260602,CGON,EXPIRED,5,-1.1
20260602,CL,EXPIRED,5,1.32
20260602,COGT,EXPIRED,5,-4.21
20260602,CTRE,LOST,3,-5.81
20260602,CVS,WON,1,1.93
20260602,CYTK,EXPIRED,5,-5.42
20260602,EXEL,WON,1,3.34
20260602,FER,EXPIRED,5,-3.08
20260602,GLPI,WON,5,1.47
20260602,GOOG,EXPIRED,5,-1.41
20260602,GOOGL,EXPIRED,5,-1.51
20260602,GSK,WON,1,2.71
20260602,HWM,WON,2,2.3
20260602,IBRX,EXPIRED,5,-3.46
20260602,ICL,LOST,2,-8.37
20260602,IFF,WON,4,3.39
20260602,IMVT,WON,1,6.08
20260602,INTC,EXPIRED,5,-0.82
20260602,JNJ,WON,1,1.74
20260602,KO,WON,2,1.54
20260602,LIN,WON,1,0.86
20260602,LNTH,WON,1,2.07
20260602,LQDA,WON,1,8.8
20260602,MRNA,WON,1,2.56
20260602,NVS,WON,1,3.41
20260602,OHI,WON,5,3.41
20260602,OUT,EXPIRED,5,-3.53
20260602,PFE,EXPIRED,5,-1.53
20260602,PRM,WON,4,3.32
20260602,QSR,EXPIRED,5,1.35
20260602,REG,WON,3,1.8
20260602,RHHBY,WON,1,4.37
20260602,ROIV,WON,1,3.93
20260602,RTO,WON,4,2.97
20260602,SBUX,WON,5,3.46
20260602,SRRK,EXPIRED,5,-1.32
20260602,TGT,WON,1,2.44
20260602,TGTX,WON,1,3.71
20260602,TSN,EXPIRED,5,-5.81
20260602,VTR,WON,5,4.85
20260602,WELL,WON,2,4.68
20260605,ABEV,WON,4,2.57
20260605,ALB,LOST,2,-10.46
20260605,APLD,EXPIRED,5,-4.5
20260605,BCE,EXPIRED,5,0.82
20260605,BTI,WON,3,3.61
20260605,BUD,WON,2,2.04
20260605,CGON,WON,5,7.39
20260605,COGT,EXPIRED,5,2.6
20260605,CTRE,EXPIRED,5,-4.04
20260605,EMN,EXPIRED,5,2.71
20260605,FRO,WON,2,1.17
20260605,GLPI,WON,2,1.41
20260605,GOOG,EXPIRED,5,0.7
20260605,HON,WON,4,5.73
20260605,IBRX,WON,2,2.79
20260605,ICL,LOST,1,-7.19
20260605,KO,WON,1,1.97
20260605,LINE,WON,2,4.35
20260605,LUMN,LOST,2,-16.36
20260605,LYV,WON,3,3.32
20260605,OHI,WON,2,2.89
20260605,OUT,WON,1,1.79
20260605,PBR,WON,4,2.05
20260605,PBR-A,EXPIRED,5,0.99
20260605,PRM,WON,2,5.26
20260605,RKLB,EXPIRED,5,-10.73
20260605,ROKU,WON,5,4.68
20260605,SBUX,WON,2,2.23
20260605,SIRI,WON,2,3.06
20260605,SQM,WON,5,4.62
20260605,SRRK,WON,3,5.67
20260605,VIK,WON,2,2.54
20260605,VTR,WON,1,2.25
20260605,VZ,WON,4,4.72
20260608,AAPL,EXPIRED,5,-0.76
20260608,ABEV,WON,2,2.28
20260608,AKAM,EXPIRED,5,-6.74
20260608,ALB,WON,3,8.26
20260608,APD,WON,1,1.42
20260608,ARMK,WON,1,1.19
20260608,ASTS,EXPIRED,5,-10.66
20260608,AUR,EXPIRED,5,-1.92
20260608,BE,WON,4,10.32
20260608,BVN,WON,2,8.1
20260608,CF,EXPIRED,5,-3.53
20260608,CIEN,EXPIRED,5,-7.79
20260608,CMC,WON,1,2.57
20260608,CRWD,LOST,1,-14.7
20260608,CTVA,WON,4,1.69
20260608,CX,WON,2,5.32
20260608,CYTK,WON,3,4.06
20260608,DAR,EXPIRED,5,-5.45
20260608,EMN,WON,3,2.54
20260608,FTAI,WON,2,4.79
20260608,HON,WON,1,4.05
20260608,IFF,WON,1,0.73
20260608,ING,WON,3,3.68
20260608,LYB,WON,1,2.34
20260608,LYV,WON,1,1.87
20260608,MT,WON,3,3.9
20260608,NXT,EXPIRED,5,-0.02
20260608,PANW,WON,2,4.78
20260608,PBR,WON,1,1.8
20260608,PLUG,EXPIRED,5,-15.05
20260608,SCCO,WON,3,9.75
20260608,SQM,WON,2,5.91
20260608,SSRM,WON,4,6.35
20260608,TXNM,LOST,2,-1.5
20260608,UGP,WON,2,2.94
20260608,USAR,EXPIRED,5,-2.12
20260608,VALE,WON,4,5.2
20260608,VIST,WON,2,2.27
20260608,VRT,WON,4,5.86
20260608,XENE,WON,1,2.21
20260608,ZTO,WON,1,1.45
20260609,AAON,WON,5,5.82
20260609,AAPL,EXPIRED,5,1.86
20260609,AKAM,EXPIRED,5,-7.22
20260609,ARM,WON,2,12.01
20260609,ASTS,WON,1,10.34
20260609,AUR,EXPIRED,5,-1.79
20260609,AXTI,WON,2,20.18
20260609,BB,WON,3,8.71
20260609,CF,EXPIRED,5,-2.51
20260609,CIEN,EXPIRED,5,-0.6
20260609,CRWD,LOST,1,-15.74
20260609,CTVA,WON,3,2.16
20260609,DAR,LOST,5,-7.54
20260609,DDOG,WON,3,4.43
20260609,ENPH,EXPIRED,5,-10.71
20260609,ERIC,EXPIRED,5,-3.96
20260609,ET,EXPIRED,5,-1.63
20260609,FLEX,WON,3,4.8
20260609,FTNT,WON,1,4.38
20260609,GEV,WON,2,2.38
20260609,LUMN,EXPIRED,5,-4.37
20260609,LUNR,WON,1,12.16
20260609,LYB,WON,1,2.47
20260609,MT,WON,1,3.68
20260609,MTZ,WON,2,3.27
20260609,MXL,WON,2,15.25
20260609,NET,EXPIRED,5,-3.92
20260609,NOK,EXPIRED,5,-0.14
20260609,NOKBF,EXPIRED,5,2.54
20260609,NTR,EXPIRED,5,-3.99
20260609,NVTS,EXPIRED,5,-2.23
20260609,NXT,EXPIRED,5,3.39
20260609,PANW,WON,1,4.3
20260609,PBF,WON,1,4.34
20260609,PL,EXPIRED,5,-9.46
20260609,PLUG,EXPIRED,5,-8.93
20260609,PSX,WON,1,2.16
20260609,QCOM,WON,3,10.1
20260609,RRC,EXPIRED,5,-4.66
20260609,RYCEY,WON,1,1.39
20260609,SSRM,WON,3,6.84
20260609,TWLO,EXPIRED,5,-8.1
20260609,TXNM,LOST,4,-1.64
20260609,USAR,WON,5,15.45
20260609,VIST,WON,1,4.32
20260609,VRT,WON,3,6.79
20260609,VSAT,WON,1,6.08
20260609,ZM,EXPIRED,5,-9.75
20260609,ZTO,WON,1,1.6
20260610,AA,EXPIRED,5,-9.43
20260610,AAON,WON,1,8.82
20260610,ABNB,WON,1,2.58
20260610,AKAM,EXPIRED,5,-3.89
20260610,ALM,WON,1,10.72
20260610,AMZN,WON,2,3.13
20260610,ARM,WON,1,11.57
20260610,ASTS,WON,1,7.42
20260610,AUR,WON,2,4.46
20260610,AVGO,WON,2,5.64
20260610,AVT,WON,1,1.72
20260610,BB,WON,1,5.9
20260610,BCS,WON,1,2.75
20260610,CAT,WON,1,5.85
20260610,CIEN,WON,2,8.8
20260610,CTVA,WON,1,2.01
20260610,CX,WON,1,3.98
20260610,DD,WON,1,3.68
20260610,DELL,WON,1,6.47
20260610,EBAY,WON,1,1.87
20260610,ENPH,EXPIRED,5,3.38
20260610,ERIC,WON,1,6.72
20260610,ET,EXPIRED,5,-1.52
20260610,ETN,WON,1,6.26
20260610,F,WON,1,4.2
20260610,FDX,WON,1,2.76
20260610,FLEX,WON,1,7.38
20260610,GEV,WON,1,6.52
20260610,GGB,WON,1,1.55
20260610,HBM,WON,1,7.09
20260610,HPE,WON,1,8.38
20260610,HSBC,WON,1,4.56
20260610,INGM,WON,1,3.59
20260610,KEYS,WON,1,2.47
20260610,LOGI,EXPIRED,5,-1.37
20260610,LUMN,EXPIRED,5,-0.73
20260610,LUNR,WON,1,10.63
20260610,MGA,WON,1,3.41
20260610,MOD,WON,2,7.63
20260610,MT,WON,1,5.36
20260610,MTZ,WON,1,6.62
20260610,MXL,WON,1,10.9
20260610,NET,EXPIRED,5,2.0
20260610,NOK,WON,1,8.73
20260610,NVT,WON,1,4.75
20260610,NVTS,WON,2,20.59
20260610,NXPI,WON,1,5.22
20260610,NXT,WON,1,14.11
20260610,PL,WON,1,10.94
20260610,PNFP,WON,1,2.57
20260610,PWR,WON,1,6.03
20260610,QCOM,WON,1,12.23
20260610,QRVO,WON,1,4.23
20260610,ROKU,WON,1,4.2
20260610,RYCEY,WON,1,1.33
20260610,ST,WON,1,6.04
20260610,TECK,WON,1,4.44
20260610,UMC,WON,1,5.03
20260610,UPS,WON,1,4.13
20260610,USAR,WON,1,11.17
20260610,VRT,WON,1,6.45
20260610,VSAT,WON,1,7.66
20260610,YOU,EXPIRED,5,-1.0
20260610,ZM,EXPIRED,5,-8.09
20260611,AUR,WON,1,3.02
20260611,AVB,LOST,4,-4.27
20260611,DAR,LOST,4,-7.6
20260611,ET,WON,1,1.92
20260611,FROG,WON,2,4.42
20260611,NOKBF,WON,1,8.01
20260611,RYCEY,WON,1,1.39
20260611,TTE,LOST,1,-5.0
20260611,VNOM,EXPIRED,5,-0.32
20260611,YOU,WON,2,4.0
20260611,ZM,EXPIRED,5,-8.64
20260612,DAR,LOST,4,-7.51
20260612,FROG,WON,2,3.81
20260612,SSL,LOST,1,-8.77
20260612,YOU,WON,2,3.92
20260615,BCE,LOST,3,-5.03
20260615,BP,LOST,5,-7.0
20260615,CENX,EXPIRED,5,-18.42
20260615,CNQ,LOST,2,-7.68
20260615,CVE,EXPIRED,5,-8.93
20260615,DAR,LOST,5,-7.63
20260615,EOG,EXPIRED,5,1.12
20260615,EPD,EXPIRED,5,-1.12
20260615,EQNR,EXPIRED,5,-7.76
20260615,HAL,LOST,2,-8.46
20260615,HESM,EXPIRED,5,-0.48
20260615,MRK,WON,4,3.29
20260615,PAA,EXPIRED,5,-2.14
20260615,PBR-A,LOST,2,-5.64
20260615,SHEL,LOST,2,-5.27
20260615,SLB,LOST,2,-9.18
20260615,SM,EXPIRED,5,-6.95
20260615,SSL,EXPIRED,5,-7.81
20260615,SU,LOST,2,-8.26
20260615,TTE,LOST,5,-5.83
20260615,TWLO,EXPIRED,5,-6.76
20260615,VIST,EXPIRED,5,-6.08
20260615,XOM,EXPIRED,5,-2.85
20260616,AA,LOST,4,-17.18
20260616,APA,EXPIRED,5,-3.13
20260616,BCE,LOST,2,-4.83
20260616,BG,LOST,4,-8.83
20260616,BKR,LOST,4,-7.88
20260616,BP,LOST,4,-6.66
20260616,CENX,EXPIRED,5,-14.17
20260616,CNQ,LOST,4,-7.76
20260616,CVE,EXPIRED,5,-5.98
20260616,CZR,WON,3,0.51
20260616,DAR,EXPIRED,5,-3.81
20260616,EPD,WON,3,1.7
20260616,EQNR,LOST,5,-8.78
20260616,FANG,EXPIRED,5,-2.96
20260616,FTI,EXPIRED,5,0.04
20260616,GLNG,WON,2,2.18
20260616,HAL,LOST,4,-8.09
20260616,HESM,EXPIRED,5,1.91
20260616,IBRX,WON,1,4.61
20260616,LINE,EXPIRED,5,-1.69
20260616,LNG,EXPIRED,5,1.84
20260616,MUR,EXPIRED,5,-0.87
20260616,NBIX,WON,1,2.19
20260616,NE,LOST,4,-8.87
20260616,NOV,LOST,4,-9.42
20260616,PAA,EXPIRED,5,-0.87
20260616,PBA,EXPIRED,5,0.06
20260616,PBR,EXPIRED,5,-3.11
20260616,PBR-A,EXPIRED,5,-1.72
20260616,PSX,EXPIRED,5,-0.14
20260616,RIG,LOST,5,-10.55
20260616,RMBS,WON,1,6.42
20260616,SHEL,LOST,1,-5.05
20260616,SLB,LOST,1,-8.99
20260616,SM,EXPIRED,5,-5.49
20260616,SSL,EXPIRED,5,-7.64
20260616,SU,EXPIRED,5,-6.53
20260616,TTE,LOST,4,-5.33
20260616,TWLO,EXPIRED,5,-0.93
20260616,UGP,WON,1,2.77
20260616,YPF,LOST,4,-10.6
20260617,AA,EXPIRED,5,-12.36
20260617,ADM,EXPIRED,5,0.38
20260617,AES,WON,2,0.34
20260617,AKAM,EXPIRED,5,-11.4
20260617,APA,EXPIRED,5,-3.39
20260617,AVB,WON,4,2.46
20260617,BB,WON,1,3.51
20260617,BG,EXPIRED,5,-4.82
20260617,BKR,EXPIRED,5,-5.84
20260617,BP,LOST,4,-6.95
20260617,BRX,WON,5,3.07
20260617,BWA,WON,1,3.77
20260617,BYD,WON,1,2.92
20260617,CI,EXPIRED,5,-0.81
